IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
120172991,OTHER OFFENSES,PAROLE VIOLATION,Thursday,03/01/2012 08:00 AM +0000,17:55,NORTHERN,NONE,1400 Block of BUSH ST,-122.421527867425,37.7885083609366,"37.7885083609366, -122.421527867425"
120173018,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Thursday,03/01/2012 08:00 AM +0000,19:06,NORTHERN,NONE,LARKIN ST / TURK ST,-122.417340533228,37.7823798970477,"37.7823798970477, -122.417340533228"
120173018,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,03/01/2012 08:00 AM +0000,19:06,NORTHERN,NONE,LARKIN ST / TURK ST,-122.417340533228,37.7823798970477,"37.7823798970477, -122.417340533228"
120173018,OTHER OFFENSES,PAROLE VIOLATION,Thursday,03/01/2012 08:00 AM +0000,19:06,NORTHERN,NONE,LARKIN ST / TURK ST,-122.417340533228,37.7823798970477,"37.7823798970477, -122.417340533228"
120173018,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,19:06,NORTHERN,NONE,LARKIN ST / TURK ST,-122.417340533228,37.7823798970477,"37.7823798970477, -122.417340533228"
120173030,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,03/01/2012 08:00 AM +0000,19:19,INGLESIDE,"ARREST, CITED",AVALON AV / MISSION ST,-122.432449401952,37.7276368082413,"37.7276368082413, -122.432449401952"
120173046,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,03/01/2012 08:00 AM +0000,14:30,NORTHERN,NONE,300 Block of PAGE ST,-122.425732925382,37.7736948952074,"37.7736948952074, -122.425732925382"
120173068,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,03/01/2012 08:00 AM +0000,17:55,NORTHERN,NONE,1500 Block of EDDY ST,-122.433175120572,37.781354720421,"37.781354720421, -122.433175120572"
120173074,NON-CRIMINAL,LOST PROPERTY,Thursday,03/01/2012 08:00 AM +0000,18:30,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401541619053,37.7841378021576,"37.7841378021576, -122.401541619053"
120173080,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,03/01/2012 08:00 AM +0000,06:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120173109,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Thursday,03/01/2012 08:00 AM +0000,16:00,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.405795379675,37.7867246331696,"37.7867246331696, -122.405795379675"
120173109,OTHER OFFENSES,CONSPIRACY,Thursday,03/01/2012 08:00 AM +0000,16:00,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.405795379675,37.7867246331696,"37.7867246331696, -122.405795379675"
120173115,NON-CRIMINAL,AIDED CASE,Thursday,03/01/2012 08:00 AM +0000,19:23,SOUTHERN,NONE,3RD ST / JESSIE ST,-122.402578684945,37.7866789600281,"37.7866789600281, -122.402578684945"
120173159,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,03/01/2012 08:00 AM +0000,19:31,TENDERLOIN,NONE,0 Block of MASON ST,-122.409114589815,37.7838913388897,"37.7838913388897, -122.409114589815"
120173159,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,03/01/2012 08:00 AM +0000,19:31,TENDERLOIN,NONE,0 Block of MASON ST,-122.409114589815,37.7838913388897,"37.7838913388897, -122.409114589815"
120173159,OTHER OFFENSES,PROBATION VIOLATION,Thursday,03/01/2012 08:00 AM +0000,19:31,TENDERLOIN,NONE,0 Block of MASON ST,-122.409114589815,37.7838913388897,"37.7838913388897, -122.409114589815"
120173165,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,03/01/2012 08:00 AM +0000,12:00,CENTRAL,NONE,900 Block of PACIFIC AV,-122.411575850478,37.7963430123759,"37.7963430123759, -122.411575850478"
120173171,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,03/01/2012 08:00 AM +0000,20:20,TENDERLOIN,NONE,EDDY ST / HYDE ST,-122.415885065788,37.7835160564153,"37.7835160564153, -122.415885065788"
120173187,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Thursday,03/01/2012 08:00 AM +0000,19:45,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40911634669,37.7812466092738,"37.7812466092738, -122.40911634669"
120173187,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Thursday,03/01/2012 08:00 AM +0000,19:45,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40911634669,37.7812466092738,"37.7812466092738, -122.40911634669"
120173187,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,19:45,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40911634669,37.7812466092738,"37.7812466092738, -122.40911634669"
120173206,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,03/01/2012 08:00 AM +0000,20:31,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"37.7837762385684, -122.41762232101"
120173206,OTHER OFFENSES,PROBATION VIOLATION,Thursday,03/01/2012 08:00 AM +0000,20:31,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"37.7837762385684, -122.41762232101"
120173206,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,20:31,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"37.7837762385684, -122.41762232101"
120173228,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,03/01/2012 08:00 AM +0000,17:45,NORTHERN,NONE,1900 Block of UNION ST,-122.430710764781,37.797661794714,"37.797661794714, -122.430710764781"
120173228,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Thursday,03/01/2012 08:00 AM +0000,17:45,NORTHERN,NONE,1900 Block of UNION ST,-122.430710764781,37.797661794714,"37.797661794714, -122.430710764781"
120173240,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,20:03,BAYVIEW,"ARREST, BOOKED",1500 Block of PALOU AV,-122.389844128723,37.7332416072468,"37.7332416072468, -122.389844128723"
120173240,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,03/01/2012 08:00 AM +0000,20:03,BAYVIEW,"ARREST, BOOKED",1500 Block of PALOU AV,-122.389844128723,37.7332416072468,"37.7332416072468, -122.389844128723"
120173284,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Thursday,03/01/2012 08:00 AM +0000,20:30,RICHMOND,"ARREST, CITED",30TH AV / CLEMENT ST,-122.490231285796,37.7817735279721,"37.7817735279721, -122.490231285796"
120173284,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,03/01/2012 08:00 AM +0000,20:30,RICHMOND,"ARREST, CITED",30TH AV / CLEMENT ST,-122.490231285796,37.7817735279721,"37.7817735279721, -122.490231285796"
120173290,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,03/01/2012 08:00 AM +0000,19:15,NORTHERN,NONE,1900 Block of BUCHANAN ST,-122.430111115793,37.7878404118223,"37.7878404118223, -122.430111115793"
120173303,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,03/01/2012 08:00 AM +0000,20:30,SOUTHERN,NONE,0 Block of MARKET ST,-122.393966072273,37.7950278234755,"37.7950278234755, -122.393966072273"
120173369,NON-CRIMINAL,FOUND PROPERTY,Thursday,03/01/2012 08:00 AM +0000,21:00,SOUTHERN,NONE,MISSION ST / 9TH ST,-122.414714295579,37.7762310404758,"37.7762310404758, -122.414714295579"
120173381,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,03/01/2012 08:00 AM +0000,20:45,MISSION,NONE,4400 Block of 19TH ST,-122.438153822211,37.7592000374555,"37.7592000374555, -122.438153822211"
120173397,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,03/01/2012 08:00 AM +0000,22:05,NORTHERN,JUVENILE BOOKED,700 Block of EDDY ST,-122.42080038897,37.7829307918584,"37.7829307918584, -122.42080038897"
120173397,OTHER OFFENSES,DANGER OF LEADING IMMORAL LIFE,Thursday,03/01/2012 08:00 AM +0000,22:05,NORTHERN,JUVENILE BOOKED,700 Block of EDDY ST,-122.42080038897,37.7829307918584,"37.7829307918584, -122.42080038897"
120173438,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/01/2012 08:00 AM +0000,21:00,INGLESIDE,NONE,ALPHA ST / TIOGA AV,-122.402563355686,37.7155587805951,"37.7155587805951, -122.402563355686"
120173438,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,03/01/2012 08:00 AM +0000,21:00,INGLESIDE,NONE,ALPHA ST / TIOGA AV,-122.402563355686,37.7155587805951,"37.7155587805951, -122.402563355686"
120173472,NON-CRIMINAL,FOUND PROPERTY,Thursday,03/01/2012 08:00 AM +0000,16:43,PARK,NONE,700 Block of STANYAN ST,-122.453668610841,37.769135646251,"37.769135646251, -122.453668610841"
120173494,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,21:50,MISSION,"ARREST, BOOKED",1000 Block of VALENCIA ST,-122.421206539393,37.7563687734003,"37.7563687734003, -122.421206539393"
120173541,WARRANTS,WARRANT ARREST,Thursday,03/01/2012 08:00 AM +0000,23:09,SOUTHERN,NONE,0 Block of 6TH ST,-122.40911634669,37.7812466092738,"37.7812466092738, -122.40911634669"
120173610,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,03/01/2012 08:00 AM +0000,23:35,PARK,NONE,1800 Block of HAIGHT ST,-122.452842783657,37.7692088171355,"37.7692088171355, -122.452842783657"
120173610,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,03/01/2012 08:00 AM +0000,23:35,PARK,NONE,1800 Block of HAIGHT ST,-122.452842783657,37.7692088171355,"37.7692088171355, -122.452842783657"
120173626,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,03/01/2012 08:00 AM +0000,18:00,TARAVAL,NONE,WINSTON DR / LAKE MERCED BL,-122.483864303,37.7270184536688,"37.7270184536688, -122.483864303"
120173660,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,03/01/2012 08:00 AM +0000,23:30,SOUTHERN,NONE,900 Block of NATOMA ST,-122.415513674394,37.7738448862255,"37.7738448862255, -122.415513674394"
120173698,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,00:45,MISSION,"ARREST, CITED",400 Block of SAN BRUNO AV,-122.405268295132,37.7639823690218,"37.7639823690218, -122.405268295132"
120173701,ASSAULT,THREATS AGAINST LIFE,Thursday,03/01/2012 08:00 AM +0000,23:19,RICHMOND,NONE,1500 Block of BALBOA ST,-122.474865065834,37.7766272654393,"37.7766272654393, -122.474865065834"
120173701,OTHER OFFENSES,HARASSING PHONE CALLS,Thursday,03/01/2012 08:00 AM +0000,23:19,RICHMOND,NONE,1500 Block of BALBOA ST,-122.474865065834,37.7766272654393,"37.7766272654393, -122.474865065834"
120173723,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,03/02/2012 08:00 AM +0000,00:35,SOUTHERN,"ARREST, BOOKED",700 Block of HARRISON ST,-122.397714916577,37.7822500184705,"37.7822500184705, -122.397714916577"
120173789,NON-CRIMINAL,FOUND PROPERTY,Friday,03/02/2012 08:00 AM +0000,01:26,NORTHERN,NONE,STEINER ST / OAK ST,-122.432469285221,37.7737575247075,"37.7737575247075, -122.432469285221"
120173814,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,03/02/2012 08:00 AM +0000,01:29,SOUTHERN,"ARREST, BOOKED",1500 Block of FOLSOM ST,-122.414461034458,37.7714148716917,"37.7714148716917, -122.414461034458"
120173820,ASSAULT,ASSAULT,Friday,03/02/2012 08:00 AM +0000,01:21,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463432466001,37.7830177566089,"37.7830177566089, -122.463432466001"
120173820,ASSAULT,BATTERY OF A POLICE OFFICER,Friday,03/02/2012 08:00 AM +0000,01:21,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463432466001,37.7830177566089,"37.7830177566089, -122.463432466001"
120173842,LIQUOR LAWS,UNLAWFUL TRANSPORTATION OF ALCOHOL,Friday,03/02/2012 08:00 AM +0000,01:35,SOUTHERN,NOT PROSECUTED,400 Block of MINNA ST,-122.407213456878,37.7811295948502,"37.7811295948502, -122.407213456878"
120173842,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,03/02/2012 08:00 AM +0000,01:35,SOUTHERN,NOT PROSECUTED,400 Block of MINNA ST,-122.407213456878,37.7811295948502,"37.7811295948502, -122.407213456878"
120173892,OTHER OFFENSES,PAROLE VIOLATION,Friday,03/02/2012 08:00 AM +0000,02:39,SOUTHERN,"ARREST, BOOKED",1600 Block of HOWARD ST,-122.416837751873,37.7715650116553,"37.7715650116553, -122.416837751873"
120173892,OTHER OFFENSES,RESISTING ARREST,Friday,03/02/2012 08:00 AM +0000,02:39,SOUTHERN,"ARREST, BOOKED",1600 Block of HOWARD ST,-122.416837751873,37.7715650116553,"37.7715650116553, -122.416837751873"
120173961,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,03/02/2012 08:00 AM +0000,03:54,NORTHERN,JUVENILE BOOKED,LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"37.7851670875517, -122.417903977564"
120174066,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,07:20,INGLESIDE,"ARREST, CITED",SAN JOSE AV / BROOK ST,-122.423946280365,37.7406453825271,"37.7406453825271, -122.423946280365"
120174113,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,08:03,TARAVAL,"ARREST, CITED",BROAD ST / PLYMOUTH AV,-122.456050465866,37.7131938450626,"37.7131938450626, -122.456050465866"
120174135,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,03/02/2012 08:00 AM +0000,02:00,PARK,NONE,800 Block of OAK ST,-122.43347523408,37.7736638629755,"37.7736638629755, -122.43347523408"
120174232,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,03/02/2012 08:00 AM +0000,08:55,TARAVAL,PSYCHOPATHIC CASE,100 Block of CAPITOL AV,-122.458962247988,37.7114006314077,"37.7114006314077, -122.458962247988"
120174317,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,03/02/2012 08:00 AM +0000,09:30,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"37.7650501214668, -122.419671780296"
120174317,WARRANTS,ENROUTE TO ADULT AUTHORITY,Friday,03/02/2012 08:00 AM +0000,09:30,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"37.7650501214668, -122.419671780296"
120174351,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,03/02/2012 08:00 AM +0000,09:24,MISSION,"ARREST, CITED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"37.7522391652625, -122.418448186101"
120174373,MISSING PERSON,MISSING ADULT,Friday,03/02/2012 08:00 AM +0000,12:30,MISSION,NONE,800 Block of POTRERO AV,-122.406757672967,37.7577354500589,"37.7577354500589, -122.406757672967"
120174408,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,03/02/2012 08:00 AM +0000,10:09,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.407716674447,37.7808398362659,"37.7808398362659, -122.407716674447"
120174408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,03/02/2012 08:00 AM +0000,10:09,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.407716674447,37.7808398362659,"37.7808398362659, -122.407716674447"
120174408,WARRANTS,WARRANT ARREST,Friday,03/02/2012 08:00 AM +0000,10:09,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.407716674447,37.7808398362659,"37.7808398362659, -122.407716674447"
120174470,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,10:30,RICHMOND,"ARREST, CITED",PARKPRESIDIO BL / GEARY BL,-122.472311439611,37.7806545051192,"37.7806545051192, -122.472311439611"
120174505,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,10:35,BAYVIEW,"ARREST, CITED",PAUL AV / 3RD ST,-122.395622324587,37.7224336236684,"37.7224336236684, -122.395622324587"
120174527,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,10:55,BAYVIEW,"ARREST, CITED",EVANS AV / 3RD ST,-122.387927387609,37.7427030847405,"37.7427030847405, -122.387927387609"
120174630,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,11:00,RICHMOND,"ARREST, CITED",11TH AV / BALBOA ST,-122.469362414952,37.7769899352486,"37.7769899352486, -122.469362414952"
120174668,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,03/02/2012 08:00 AM +0000,03:00,PARK,NONE,1700 Block of FULTON ST,-122.445202885347,37.7759289791089,"37.7759289791089, -122.445202885347"
120174721,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,03/02/2012 08:00 AM +0000,10:49,BAYVIEW,PSYCHOPATHIC CASE,1100 Block of MENDELL ST,-122.388559645291,37.736400396975,"37.736400396975, -122.388559645291"
120174743,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/01/2012 08:00 AM +0000,12:00,SOUTHERN,NONE,8TH ST / MISSION ST,-122.41316085097,37.7774566611807,"37.7774566611807, -122.41316085097"
120174787,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,03/02/2012 08:00 AM +0000,11:34,TARAVAL,"ARREST, BOOKED",19TH AV / ORTEGA ST,-122.476293569369,37.7523765941526,"37.7523765941526, -122.476293569369"
120174787,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,03/02/2012 08:00 AM +0000,11:34,TARAVAL,"ARREST, BOOKED",19TH AV / ORTEGA ST,-122.476293569369,37.7523765941526,"37.7523765941526, -122.476293569369"
120174812,FRAUD,FRAUDULENT CREDIT APPLICATION,Friday,03/02/2012 08:00 AM +0000,11:42,CENTRAL,NONE,1400 Block of STOCKTON ST,-122.408989312773,37.7991744792285,"37.7991744792285, -122.408989312773"
120174856,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,03/02/2012 08:00 AM +0000,11:50,TENDERLOIN,PSYCHOPATHIC CASE,500 Block of ELLIS ST,-122.414431739161,37.7846239069091,"37.7846239069091, -122.414431739161"
120174884,FRAUD,"TRICK AND DEVICE, PETTY THEFT",Friday,03/02/2012 08:00 AM +0000,11:40,CENTRAL,"ARREST, BOOKED",GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"37.787359494956, -122.408231026261"
120174884,OTHER OFFENSES,CONSPIRACY,Friday,03/02/2012 08:00 AM +0000,11:40,CENTRAL,"ARREST, BOOKED",GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"37.787359494956, -122.408231026261"
120174947,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,12:10,INGLESIDE,"ARREST, CITED",0 Block of PHELAN AV,-122.452301905725,37.7242916761966,"37.7242916761966, -122.452301905725"
120175008,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,03/02/2012 08:00 AM +0000,10:35,SOUTHERN,PSYCHOPATHIC CASE,1300 Block of HOWARD ST,-122.41421770015,37.7742105914044,"37.7742105914044, -122.41421770015"
120175014,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,12:32,INGLESIDE,"ARREST, CITED",SAN JOSE AV / RICE ST,-122.458239405211,37.7089985625101,"37.7089985625101, -122.458239405211"
120175058,OTHER OFFENSES,INDECENT EXPOSURE,Friday,03/02/2012 08:00 AM +0000,11:50,MISSION,"ARREST, BOOKED",1700 Block of MISSION ST,-122.419981164811,37.7695327813569,"37.7695327813569, -122.419981164811"
120175058,OTHER OFFENSES,PAROLE VIOLATION,Friday,03/02/2012 08:00 AM +0000,11:50,MISSION,"ARREST, BOOKED",1700 Block of MISSION ST,-122.419981164811,37.7695327813569,"37.7695327813569, -122.419981164811"
120175149,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,03/02/2012 08:00 AM +0000,13:10,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.45872776248,37.7476529854373,"37.7476529854373, -122.45872776248"
120175155,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,13:20,BAYVIEW,"ARREST, CITED",1700 Block of 25TH ST,-122.395579472821,37.752402434208,"37.752402434208, -122.395579472821"
120175202,NON-CRIMINAL,AIDED CASE,Friday,03/02/2012 08:00 AM +0000,12:00,PARK,NONE,300 Block of UPPER TR,-122.445855418909,37.7632849862288,"37.7632849862288, -122.445855418909"
120175274,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,13:48,BAYVIEW,"ARREST, CITED",NEWHALL ST / NEWCOMB AV,-122.391648748966,37.7362897860778,"37.7362897860778, -122.391648748966"
120175280,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,03/02/2012 08:00 AM +0000,12:00,SOUTHERN,"ARREST, CITED",800 Block of MARKET ST,-122.407036790381,37.78475328357,"37.78475328357, -122.407036790381"
120175309,OTHER OFFENSES,RESISTING ARREST,Friday,03/02/2012 08:00 AM +0000,13:17,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"37.7650501214668, -122.419671780296"
120175309,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Friday,03/02/2012 08:00 AM +0000,13:17,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"37.7650501214668, -122.419671780296"
120175337,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,13:59,BAYVIEW,"ARREST, CITED",QUESADA AV / 3RD ST,-122.391245623019,37.7332252032804,"37.7332252032804, -122.391245623019"
120175406,RUNAWAY,RUNAWAY,Friday,03/02/2012 08:00 AM +0000,02:10,PARK,NONE,1200 Block of PAGE ST,-122.442073276743,37.7716190763393,"37.7716190763393, -122.442073276743"
120175484,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,14:31,SOUTHERN,"ARREST, BOOKED",JONES ST / MCALLISTER ST,-122.411979487494,37.7809039696758,"37.7809039696758, -122.411979487494"
120175484,MISSING PERSON,FOUND PERSON,Friday,03/02/2012 08:00 AM +0000,14:31,SOUTHERN,"ARREST, BOOKED",JONES ST / MCALLISTER ST,-122.411979487494,37.7809039696758,"37.7809039696758, -122.411979487494"
120175575,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,15:16,BAYVIEW,"ARREST, CITED",BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563076781,"37.7088563076781, -122.405109485404"
120175600,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,15:29,BAYVIEW,"ARREST, CITED",PALOU AV / 3RD ST,-122.390971734551,37.7340152180723,"37.7340152180723, -122.390971734551"
120175638,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,03/01/2012 08:00 AM +0000,09:00,PARK,NONE,GEARY BL / BRODERICK ST,-122.441146947534,37.7830973451164,"37.7830973451164, -122.441146947534"
120175638,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,03/01/2012 08:00 AM +0000,09:00,PARK,NONE,GEARY BL / BRODERICK ST,-122.441146947534,37.7830973451164,"37.7830973451164, -122.441146947534"
120175741,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,16:08,BAYVIEW,"ARREST, CITED",BAY SHORE BL / SILVER AV,-122.404658361435,37.7329487043192,"37.7329487043192, -122.404658361435"
120175785,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,03/02/2012 08:00 AM +0000,15:50,BAYVIEW,"ARREST, CITED",1300 Block of SILVER AV,-122.409993784635,37.7312152977551,"37.7312152977551, -122.409993784635"
120175804,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/02/2012 08:00 AM +0000,16:30,BAYVIEW,"ARREST, CITED",3RD ST / GILMAN AV,-122.395622324587,37.7224336236684,"37.7224336236684, -122.395622324587"
120175826,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,03/02/2012 08:00 AM +0000,16:15,TENDERLOIN,NONE,400 Block of TAYLOR ST,-122.411372887258,37.7860051794292,"37.7860051794292, -122.411372887258"
